TIMESTAMP (HH:MM:SS),Presence Time (Seconds),Scrolling (Pixels),Name: 
01:02:45,0.0,0.0,{'Afro Code'}
01:02:50,5.017545461654663,0.036297640653357534,{'Afro Code'}
01:02:55,10.032521486282349,0.11820931270204742,{'Afro Code'}
